# Starbase Test CSV SpectrumLab data import
# See: http://www.qsl.net/dl4yhf/spectra1.html
# These data kindly supplied by Karl-Heinz Dansel
# Contact starbase@ukraa.com for support

# All Metadata are defined with {Key, Value, DataType, Units, Description}
# Keys, DataTypes and Units must appear in their respective Starbase Dictionaries

# This file represents an Observation, so initially it will contain only Observation Metadata

# These Metadata items are required for Charting support
Observation.Title,Test Spectrum Lab Timestamped 24 Channel CSV,String, Dimensionless,The title for the Chart
2012-01-19,14:59:56,-127.27,-112.77,-115.57,-90.5,-110.06,-99.09,-112.09,-69.69,-107.12,-111.44,-109.21,-128.66,-116.99,-113.61,-108.31,-117.59,-92.58,-90.87,-100.46,-109.55,-83.59,-95.51,-107.65,-105.45
2012-01-19,14:59:58,-127.5,-112.88,-113.24,-89.67,-109.72,-97.91,-113.99,-68.52,-104.95,-111.57,-108.39,-129.13,-117.69,-114.73,-108.44,-114.9,-94.31,-89.91,-102.58,-111.89,-86.4,-95.45,-108.67,-107.81
2012-01-19,15:00:00,-127.07,-112.6,-114.84,-89.96,-109.85,-97.89,-112.91,-66.84,-105.34,-111.03,-110.64,-128.69,-120.08,-114.98,-111.29,-117.06,-89.89,-89.34,-101.56,-109.64,-82.55,-96.18,-108.7,-106.06
2012-01-19,15:00:02,-127.26,-112.6,-114.25,-90.87,-108.94,-96.76,-112.21,-68.84,-105.19,-111.63,-110.1,-129.18,-118.25,-115.31,-110.32,-116.13,-92.33,-89.71,-101.02,-111.67,-84.93,-95.96,-108.99,-106.18
2012-01-19,15:00:04,-127.51,-114.06,-115.01,-90.5,-110.65,-98.27,-113.17,-68.31,-105.27,-112.22,-110.69,-129.06,-117.43,-115.72,-109.7,-117.51,-88.85,-88.23,-101.3,-111.03,-81.35,-96.18,-109.73,-106.13
2012-01-19,15:00:06,-127.41,-113.7,-114.79,-91.1,-111.08,-97.23,-112.34,-69.1,-105.62,-112.01,-110.06,-129.54,-119.61,-114.84,-110.57,-114.12,-89.8,-89.26,-101.92,-109.98,-82.64,-95.49,-110.66,-106.22
2012-01-19,15:00:08,-126.95,-113.03,-114.75,-90.54,-111.52,-97.87,-113.32,-68.59,-105.51,-111.08,-109.13,-128.81,-116.4,-115.06,-113.76,-116.72,-91.11,-89.72,-102.02,-111.88,-83.43,-95.14,-108.61,-106.97
2012-01-19,15:00:10,-127.3,-112.88,-113.37,-89.63,-110.86,-97.84,-112.24,-69.75,-105.76,-112.48,-109.86,-129.39,-118.42,-113.82,-110.27,-115.87,-89.01,-89.96,-102.22,-111.01,-81.43,-96.01,-108.65,-105.45
2012-01-19,15:00:12,-127.28,-112.66,-114.66,-90.19,-108.92,-97.54,-111.89,-70.14,-107.34,-110.66,-111.19,-129.16,-120.46,-114.19,-107.53,-116.02,-90.14,-88.85,-101.07,-111.9,-82.56,-95.87,-107.78,-107.36
2012-01-19,15:00:14,-126.96,-113.52,-114.95,-90.66,-109.8,-97.59,-112.35,-67.87,-106.54,-111.57,-108.49,-128.98,-118.0,-114.17,-108.87,-116.09,-91.24,-90.08,-103.07,-111.67,-83.64,-97.02,-109.43,-106.31
2012-01-19,15:00:16,-127.08,-112.18,-114.94,-90.51,-109.08,-97.24,-113.67,-68.89,-104.92,-110.72,-111.36,-128.85,-118.52,-113.34,-111.06,-117.52,-88.9,-91.5,-102.35,-110.95,-81.8,-95.75,-109.21,-106.26
2012-01-19,15:00:18,-127.15,-112.5,-114.67,-90.66,-110.77,-98.27,-112.74,-68.54,-106.76,-111.42,-109.79,-128.74,-120.11,-115.76,-108.59,-116.04,-90.19,-92.23,-101.82,-111.92,-82.86,-95.61,-108.8,-106.1
2012-01-19,15:00:20,-127.26,-113.21,-114.81,-90.01,-109.04,-97.21,-110.84,-68.81,-105.49,-111.34,-109.65,-129.14,-117.76,-113.28,-112.17,-117.32,-92.56,-88.89,-101.16,-110.66,-83.49,-94.96,-108.8,-106.91
2012-01-19,15:00:22,-127.02,-114.17,-115.82,-88.76,-110.21,-98.75,-112.14,-67.59,-105.44,-113.78,-109.98,-129.03,-117.75,-115.26,-109.37,-116.6,-98.02,-91.54,-101.36,-110.9,-83.62,-95.69,-109.54,-107.1
2012-01-19,15:00:24,-127.46,-112.06,-114.3,-90.49,-109.62,-98.13,-113.19,-68.55,-105.7,-111.46,-109.77,-129.14,-119.36,-115.29,-109.93,-115.2,-90.22,-91.04,-102.84,-111.74,-82.85,-96.24,-108.79,-106.61
2012-01-19,15:00:26,-127.36,-112.59,-114.94,-89.89,-109.56,-97.9,-114.33,-68.13,-104.56,-111.14,-110.77,-128.82,-116.88,-114.62,-110.18,-117.88,-91.07,-87.77,-101.14,-111.07,-81.47,-96.47,-108.68,-106.71
2012-01-19,15:00:28,-127.21,-115.76,-115.37,-89.02,-109.92,-98.39,-111.23,-68.87,-106.27,-110.98,-109.67,-128.46,-118.85,-116.42,-112.78,-116.05,-90.9,-89.86,-102.44,-109.68,-83.7,-95.22,-108.67,-106.43
2012-01-19,15:00:30,-127.2,-113.75,-114.74,-90.08,-109.09,-97.04,-113.98,-68.66,-105.72,-112.23,-108.99,-129.01,-118.11,-113.63,-110.58,-114.65,-89.98,-89.77,-102.29,-112.0,-82.66,-95.41,-109.48,-107.64
2012-01-19,15:00:32,-127.19,-113.66,-115.1,-89.79,-110.75,-98.58,-112.32,-67.58,-105.44,-109.73,-109.55,-129.02,-119.1,-113.26,-111.83,-117.06,-91.1,-89.13,-102.38,-109.95,-83.55,-95.42,-109.67,-105.08
2012-01-19,15:00:34,-127.18,-113.64,-113.23,-90.06,-110.57,-98.3,-111.0,-68.72,-105.3,-110.97,-108.87,-129.1,-116.73,-115.75,-109.47,-114.97,-91.0,-87.85,-102.01,-112.37,-86.57,-96.43,-109.44,-107.51
2012-01-19,15:00:36,-127.35,-115.57,-117.4,-89.1,-110.31,-97.77,-113.26,-69.12,-104.99,-111.94,-109.88,-128.81,-118.38,-114.03,-112.43,-117.95,-90.05,-90.36,-101.33,-111.58,-82.62,-95.75,-108.84,-105.41
2012-01-19,15:00:38,-126.72,-111.78,-114.78,-90.42,-110.44,-97.94,-113.93,-69.62,-105.89,-112.38,-108.07,-129.11,-117.85,-113.35,-111.97,-114.99,-91.27,-89.57,-101.91,-110.7,-83.74,-95.7,-107.12,-107.26
2012-01-19,15:00:40,-127.2,-113.08,-113.9,-90.25,-111.21,-97.98,-111.62,-68.99,-106.03,-111.88,-110.39,-128.11,-117.32,-116.57,-111.99,-115.24,-90.89,-91.22,-101.47,-111.01,-86.29,-96.61,-109.14,-106.22
2012-01-19,15:00:42,-127.21,-115.45,-116.17,-89.56,-111.42,-98.49,-112.89,-69.02,-106.55,-110.99,-109.58,-129.29,-119.3,-114.59,-107.79,-115.05,-89.89,-89.42,-100.99,-110.92,-82.79,-94.52,-108.43,-107.22
2012-01-19,15:00:44,-127.51,-114.4,-114.18,-90.5,-110.59,-98.2,-112.35,-67.77,-104.66,-110.28,-109.54,-129.0,-119.18,-114.32,-108.6,-116.47,-90.93,-89.19,-102.38,-110.37,-83.67,-95.24,-109.47,-107.08
2012-01-19,15:00:46,-127.26,-113.76,-114.02,-89.36,-111.08,-97.0,-111.35,-69.15,-104.54,-110.62,-109.96,-129.24,-118.56,-116.54,-110.66,-117.41,-89.0,-89.55,-101.79,-111.26,-81.8,-95.33,-108.61,-107.62
2012-01-19,15:00:48,-127.19,-114.04,-115.65,-89.51,-109.33,-97.79,-112.41,-69.87,-104.26,-111.99,-110.05,-129.08,-118.3,-114.64,-109.85,-116.42,-89.97,-90.34,-101.34,-110.95,-82.83,-94.67,-108.15,-105.9
2012-01-19,15:00:50,-127.12,-109.8,-115.44,-90.51,-110.01,-97.55,-112.88,-68.77,-104.4,-112.96,-109.7,-128.79,-119.2,-114.2,-110.6,-116.06,-92.68,-90.05,-101.97,-110.98,-83.34,-96.65,-107.77,-106.34
2012-01-19,15:00:52,-127.22,-113.06,-115.12,-90.67,-109.88,-97.58,-110.38,-68.17,-103.08,-110.58,-109.38,-128.52,-117.91,-115.7,-112.91,-115.82,-90.99,-90.49,-102.74,-111.2,-83.4,-96.15,-109.21,-107.22
2012-01-19,15:00:54,-127.23,-112.08,-114.09,-90.28,-112.31,-97.24,-111.95,-68.87,-105.24,-111.83,-110.42,-128.85,-119.89,-113.12,-112.87,-114.34,-90.09,-88.12,-103.23,-110.94,-82.63,-95.64,-109.5,-107.52
2012-01-19,15:00:56,-127.25,-115.78,-115.04,-90.45,-109.53,-97.42,-111.69,-68.74,-105.46,-111.15,-109.56,-129.75,-117.63,-114.62,-108.02,-116.23,-92.38,-89.49,-101.89,-112.04,-83.51,-96.02,-108.53,-107.53
2012-01-19,15:00:58,-127.2,-114.12,-115.63,-89.78,-110.05,-97.85,-111.18,-68.98,-104.96,-112.7,-109.45,-128.85,-116.99,-113.19,-111.72,-117.51,-94.62,-89.34,-102.49,-111.9,-86.42,-97.02,-108.63,-105.68
2012-01-19,15:01:00,-127.09,-112.34,-116.37,-90.67,-110.19,-98.39,-112.23,-69.4,-105.07,-112.36,-111.36,-128.69,-117.17,-115.96,-109.25,-117.61,-89.73,-88.73,-101.32,-111.56,-84.25,-95.68,-108.66,-106.06
2012-01-19,15:01:02,-127.22,-112.88,-113.96,-90.29,-110.92,-97.88,-113.38,-68.14,-105.14,-110.73,-110.65,-129.27,-117.47,-115.14,-109.81,-115.76,-92.49,-90.97,-100.9,-109.55,-85.02,-95.04,-108.49,-106.11
2012-01-19,15:01:04,-126.95,-113.37,-115.82,-90.78,-112.03,-98.16,-112.38,-69.71,-104.61,-110.28,-109.67,-128.48,-117.59,-115.13,-109.75,-116.01,-91.09,-90.51,-101.33,-110.23,-83.36,-94.96,-108.42,-105.69
2012-01-19,15:01:06,-127.44,-111.13,-114.15,-89.89,-110.33,-98.46,-113.99,-69.79,-105.79,-110.86,-109.75,-129.87,-118.5,-113.28,-108.29,-115.75,-89.78,-89.08,-101.94,-109.79,-84.3,-95.57,-109.88,-106.82
2012-01-19,15:01:08,-127.29,-112.56,-116.16,-89.01,-110.74,-97.4,-114.76,-68.06,-105.19,-110.99,-110.13,-128.69,-119.96,-115.06,-110.8,-114.46,-91.04,-90.52,-101.81,-109.14,-83.44,-96.67,-108.84,-105.58
2012-01-19,15:01:10,-127.14,-114.36,-115.97,-89.91,-109.01,-97.42,-112.27,-67.37,-105.38,-110.91,-109.88,-128.71,-116.91,-115.03,-110.54,-116.02,-91.14,-91.0,-102.11,-111.58,-83.3,-96.58,-107.46,-107.81
2012-01-19,15:01:12,-127.17,-113.0,-114.24,-89.98,-109.43,-97.81,-113.75,-68.41,-106.22,-112.05,-110.43,-129.3,-117.26,-114.28,-110.76,-115.26,-90.01,-90.18,-101.78,-111.29,-82.82,-94.46,-108.9,-107.1
2012-01-19,15:01:14,-127.3,-114.32,-114.26,-90.15,-109.92,-98.53,-113.38,-68.88,-105.56,-111.03,-109.32,-128.67,-119.79,-114.94,-109.3,-116.1,-91.0,-88.93,-101.86,-111.37,-83.41,-96.03,-109.16,-106.19
2012-01-19,15:01:16,-127.4,-114.42,-115.93,-89.75,-109.42,-97.46,-113.67,-68.93,-106.59,-112.09,-110.28,-129.55,-118.55,-114.28,-112.23,-116.34,-91.06,-90.19,-101.92,-110.81,-83.34,-95.91,-109.36,-105.3
2012-01-19,15:01:18,-127.21,-114.8,-114.84,-91.39,-110.35,-96.85,-112.06,-68.37,-104.86,-110.08,-109.97,-128.78,-117.35,-114.16,-111.03,-114.99,-89.97,-89.1,-101.91,-109.61,-82.81,-96.73,-111.47,-106.35
2012-01-19,15:01:20,-127.18,-114.26,-114.87,-90.94,-110.99,-96.77,-114.62,-69.69,-104.28,-110.85,-108.91,-128.87,-118.66,-114.12,-110.99,-117.57,-92.68,-90.24,-101.52,-110.5,-83.64,-96.21,-107.38,-106.42
2012-01-19,15:01:22,-127.26,-113.56,-114.65,-89.69,-110.54,-98.32,-112.9,-69.93,-104.6,-110.56,-108.79,-128.3,-119.69,-114.03,-110.21,-116.93,-89.05,-90.87,-101.23,-110.26,-81.79,-95.49,-108.93,-106.02
2012-01-19,15:01:24,-127.16,-112.0,-113.46,-89.73,-111.47,-98.62,-113.61,-69.62,-106.36,-111.55,-110.66,-128.83,-118.19,-114.82,-109.43,-116.12,-89.88,-90.43,-102.89,-109.87,-82.8,-95.62,-107.84,-106.18
2012-01-19,15:01:26,-127.37,-112.43,-114.17,-89.4,-111.03,-97.9,-114.3,-69.84,-105.21,-109.17,-110.6,-128.56,-117.99,-115.53,-108.67,-117.31,-90.82,-90.0,-101.64,-112.69,-81.67,-94.44,-108.79,-105.3
2012-01-19,15:01:28,-127.22,-113.47,-112.12,-90.71,-111.5,-97.93,-113.04,-69.09,-105.86,-111.55,-108.3,-129.13,-118.65,-113.78,-108.88,-116.7,-89.0,-87.06,-101.29,-110.83,-81.92,-95.52,-108.5,-108.21
2012-01-19,15:01:30,-127.41,-111.87,-114.39,-89.18,-111.62,-97.18,-114.42,-68.75,-107.13,-110.35,-110.34,-128.4,-118.17,-116.69,-108.67,-117.4,-90.03,-90.9,-101.38,-109.82,-82.67,-95.03,-110.07,-106.16
2012-01-19,15:01:32,-127.16,-112.9,-113.78,-90.18,-110.25,-99.02,-111.66,-68.82,-106.19,-111.33,-108.5,-129.13,-118.36,-113.82,-109.66,-117.81,-90.94,-90.6,-102.57,-111.2,-83.54,-96.01,-109.48,-108.54
2012-01-19,15:01:34,-127.4,-113.21,-113.78,-89.67,-109.82,-97.97,-112.39,-69.96,-104.92,-109.35,-108.19,-128.86,-116.57,-115.24,-109.26,-115.58,-90.99,-87.87,-102.27,-110.52,-83.18,-96.04,-109.54,-105.9
2012-01-19,15:01:36,-127.33,-114.98,-114.26,-90.58,-110.9,-98.34,-113.28,-68.79,-106.68,-112.2,-109.51,-129.2,-115.82,-114.2,-110.12,-116.65,-89.84,-89.02,-101.82,-110.29,-82.44,-95.85,-108.27,-105.66
2012-01-19,15:01:38,-127.04,-112.79,-114.68,-90.38,-110.29,-98.49,-112.74,-68.47,-105.78,-110.31,-109.68,-129.67,-118.43,-113.77,-111.02,-113.05,-90.96,-89.19,-101.29,-110.8,-83.29,-95.59,-110.05,-106.48
2012-01-19,15:01:40,-126.92,-112.22,-113.22,-89.92,-110.28,-98.42,-112.44,-68.71,-106.14,-112.0,-110.95,-129.0,-117.94,-114.42,-107.98,-116.22,-91.01,-90.18,-101.12,-111.37,-86.29,-95.91,-108.62,-104.78
2012-01-19,15:01:42,-127.4,-114.81,-112.18,-90.55,-109.79,-99.06,-113.97,-70.35,-104.67,-110.93,-110.65,-128.64,-116.6,-114.76,-111.86,-117.0,-90.11,-89.07,-101.36,-108.64,-82.66,-96.18,-108.87,-107.01
2012-01-19,15:01:44,-127.17,-114.6,-114.01,-90.24,-109.96,-98.23,-113.62,-70.06,-104.62,-108.98,-109.99,-128.71,-115.76,-114.55,-110.69,-116.65,-90.88,-89.01,-102.19,-110.91,-83.05,-94.93,-110.08,-107.04
2012-01-19,15:01:46,-126.99,-113.52,-114.48,-89.9,-109.93,-98.51,-113.51,-69.43,-104.11,-110.28,-109.52,-128.68,-117.1,-114.7,-111.16,-114.21,-91.16,-90.93,-102.35,-110.75,-83.09,-95.96,-110.46,-106.68
2012-01-19,15:01:48,-127.34,-113.17,-114.32,-89.64,-109.27,-98.64,-112.08,-68.68,-105.04,-111.07,-111.38,-129.23,-120.14,-113.84,-110.15,-115.26,-90.06,-88.28,-101.52,-110.72,-82.85,-94.79,-108.64,-106.48
2012-01-19,15:01:50,-126.81,-113.13,-115.69,-90.06,-107.99,-98.68,-111.29,-69.84,-105.61,-110.98,-108.67,-129.29,-118.24,-115.31,-110.79,-115.96,-92.48,-89.11,-101.73,-111.2,-83.3,-94.87,-109.98,-107.03
2012-01-19,15:01:52,-127.09,-112.43,-113.67,-89.25,-109.51,-98.09,-112.86,-69.4,-104.95,-112.02,-110.69,-128.91,-117.25,-113.94,-109.73,-115.95,-91.08,-89.18,-102.21,-109.06,-83.53,-96.01,-109.11,-107.77
2012-01-19,15:01:54,-127.03,-110.97,-112.87,-89.66,-108.94,-98.25,-110.68,-70.03,-105.82,-110.9,-108.3,-129.26,-120.17,-114.27,-110.93,-115.89,-90.39,-88.35,-102.53,-110.24,-82.78,-96.19,-108.4,-105.99
2012-01-19,15:01:56,-127.33,-113.14,-115.1,-90.52,-108.4,-97.71,-112.59,-70.04,-106.55,-111.08,-109.65,-128.82,-117.24,-114.27,-109.57,-115.76,-92.53,-91.25,-102.14,-111.65,-83.38,-96.4,-110.34,-107.41
2012-01-19,15:01:58,-127.14,-114.11,-114.26,-90.34,-109.27,-98.26,-113.72,-68.96,-105.79,-112.41,-109.61,-129.34,-118.41,-115.59,-106.67,-115.13,-88.93,-88.33,-102.24,-111.03,-81.69,-95.88,-108.22,-107.0
2012-01-19,15:02:00,-127.41,-112.03,-114.24,-88.94,-108.43,-98.07,-112.73,-68.97,-105.34,-110.83,-109.44,-129.19,-117.84,-112.77,-110.42,-115.92,-90.24,-90.46,-102.16,-111.44,-82.72,-95.57,-110.04,-105.43
2012-01-19,15:02:02,-127.12,-114.48,-116.17,-90.83,-110.68,-98.58,-113.14,-69.54,-106.93,-111.62,-110.04,-129.17,-116.55,-115.04,-110.06,-115.58,-92.44,-88.23,-102.3,-112.76,-84.98,-95.11,-108.81,-104.95
2012-01-19,15:02:04,-127.01,-113.93,-115.91,-88.46,-110.68,-97.32,-112.31,-68.9,-104.69,-111.7,-109.67,-128.82,-116.08,-113.11,-108.82,-116.81,-88.78,-88.42,-102.64,-110.53,-81.81,-95.34,-106.76,-105.29
2012-01-19,15:02:06,-127.44,-112.52,-115.33,-89.9,-109.42,-97.63,-114.13,-70.37,-106.07,-110.9,-110.6,-128.73,-118.48,-114.62,-108.53,-115.74,-90.08,-89.25,-101.51,-110.86,-82.75,-94.33,-108.28,-106.04
2012-01-19,15:02:08,-127.22,-113.39,-115.15,-89.85,-110.09,-97.31,-114.34,-69.81,-106.08,-112.61,-109.19,-129.16,-118.2,-113.58,-109.98,-117.91,-91.07,-89.3,-101.78,-110.79,-83.59,-95.18,-108.41,-107.16
2012-01-19,15:02:10,-127.72,-112.41,-114.74,-90.36,-109.16,-98.53,-114.73,-69.6,-105.07,-111.8,-109.22,-128.79,-116.59,-115.15,-107.62,-115.85,-88.84,-89.09,-102.29,-111.81,-81.61,-94.78,-106.8,-105.99
2012-01-19,15:02:12,-127.48,-112.9,-114.64,-90.4,-109.35,-98.32,-113.86,-69.48,-105.71,-111.42,-109.71,-128.66,-120.32,-112.63,-108.62,-118.11,-90.16,-89.7,-102.55,-109.27,-82.45,-96.18,-107.67,-106.92
2012-01-19,15:02:14,-127.43,-112.43,-115.39,-90.06,-109.74,-98.43,-112.94,-67.78,-105.49,-112.83,-108.86,-128.5,-120.19,-113.94,-108.65,-117.53,-90.99,-89.87,-102.44,-110.08,-83.36,-96.78,-108.15,-106.99
2012-01-19,15:02:16,-127.27,-113.63,-115.19,-90.9,-109.9,-99.19,-113.03,-68.15,-105.39,-112.43,-109.61,-128.78,-115.66,-115.57,-109.66,-114.69,-90.99,-89.95,-101.82,-110.44,-83.35,-95.71,-109.86,-106.66
2012-01-19,15:02:18,-127.31,-113.99,-113.22,-91.12,-109.85,-97.89,-113.61,-68.35,-106.1,-110.23,-110.08,-128.65,-117.62,-115.22,-110.16,-117.02,-90.15,-89.75,-102.1,-109.2,-82.69,-95.79,-108.54,-107.21
2012-01-19,15:02:20,-127.06,-111.62,-115.25,-89.89,-110.94,-97.6,-113.68,-68.91,-105.2,-111.86,-110.16,-128.83,-117.59,-114.53,-109.34,-116.41,-92.48,-90.27,-101.4,-111.86,-83.66,-96.84,-108.29,-105.03
2012-01-19,15:02:22,-127.21,-112.84,-114.92,-90.09,-109.35,-96.94,-111.2,-68.78,-105.97,-110.52,-109.98,-128.45,-115.92,-113.59,-109.43,-116.49,-98.42,-90.77,-101.3,-110.76,-83.19,-95.11,-108.78,-104.85
2012-01-19,15:02:24,-127.12,-112.13,-117.01,-89.3,-108.52,-98.64,-113.3,-69.07,-105.2,-110.44,-109.91,-128.89,-117.89,-114.93,-107.48,-116.66,-90.13,-88.31,-102.15,-111.43,-83.03,-95.47,-108.07,-105.35
2012-01-19,15:02:26,-127.19,-113.39,-116.13,-89.85,-110.78,-96.93,-112.01,-69.35,-105.87,-111.89,-110.01,-127.98,-116.09,-114.0,-111.61,-116.69,-91.08,-90.03,-101.39,-111.07,-81.42,-96.37,-109.92,-106.07
2012-01-19,15:02:28,-127.22,-113.66,-114.89,-89.34,-109.24,-98.36,-114.19,-68.73,-104.47,-112.16,-110.16,-128.11,-117.75,-115.55,-108.13,-116.36,-91.08,-88.81,-101.09,-112.72,-83.1,-95.69,-109.5,-106.56
2012-01-19,15:02:30,-127.1,-112.5,-114.67,-90.95,-109.98,-98.86,-113.57,-69.3,-105.18,-110.8,-109.68,-128.98,-118.78,-113.92,-111.52,-115.62,-90.17,-89.91,-102.45,-110.67,-82.73,-95.26,-107.41,-106.61
2012-01-19,15:02:32,-127.33,-113.73,-114.98,-90.04,-110.54,-97.83,-112.59,-70.59,-105.59,-111.56,-110.08,-128.83,-118.46,-114.02,-110.39,-116.54,-91.26,-88.42,-101.84,-110.38,-83.47,-95.07,-109.57,-105.32
2012-01-19,15:02:34,-127.26,-114.9,-115.73,-89.58,-111.3,-97.38,-113.18,-70.12,-104.99,-112.91,-108.66,-129.01,-116.55,-115.19,-111.45,-116.3,-90.91,-90.07,-101.01,-111.69,-83.3,-95.87,-108.89,-107.28
2012-01-19,15:02:36,-127.33,-115.16,-114.16,-89.36,-110.95,-98.67,-114.13,-68.46,-105.13,-111.34,-110.63,-128.47,-118.09,-112.76,-108.79,-114.37,-90.04,-90.14,-101.39,-110.88,-82.71,-95.18,-108.8,-106.87
2012-01-19,15:02:38,-127.22,-113.57,-115.61,-90.84,-110.67,-98.77,-113.14,-68.21,-104.77,-111.17,-110.32,-128.74,-117.86,-113.24,-112.91,-116.15,-91.12,-90.48,-101.82,-110.84,-85.0,-96.65,-109.74,-105.82
2012-01-19,15:02:40,-127.37,-113.57,-114.6,-89.4,-112.7,-98.5,-112.27,-67.81,-105.75,-110.75,-109.34,-129.38,-116.57,-113.82,-110.43,-117.26,-89.1,-89.23,-101.72,-110.94,-81.79,-94.56,-107.49,-106.32
2012-01-19,15:02:42,-127.56,-114.96,-115.34,-90.41,-113.28,-98.5,-112.78,-69.41,-105.72,-109.31,-108.8,-128.8,-117.68,-112.51,-108.94,-115.46,-90.17,-89.86,-101.06,-108.64,-82.78,-95.87,-108.36,-107.66
2012-01-19,15:02:44,-127.16,-113.7,-115.44,-90.21,-109.06,-98.45,-112.75,-69.72,-104.93,-111.05,-110.05,-128.84,-118.11,-113.18,-108.05,-116.85,-91.07,-88.6,-101.57,-109.1,-83.41,-94.49,-109.25,-106.2
2012-01-19,15:02:46,-127.2,-113.88,-116.4,-90.7,-109.15,-98.48,-113.44,-68.01,-106.53,-111.03,-110.34,-128.99,-117.54,-114.37,-110.16,-115.42,-88.94,-89.19,-101.96,-110.09,-81.54,-95.33,-106.5,-106.7
2012-01-19,15:02:48,-127.48,-114.89,-114.97,-90.89,-111.03,-98.13,-113.11,-68.99,-105.36,-113.05,-109.14,-128.5,-118.2,-114.3,-109.6,-116.58,-90.31,-89.57,-102.21,-111.32,-82.57,-95.6,-108.39,-104.53
2012-01-19,15:02:50,-127.19,-115.16,-114.73,-89.68,-109.9,-98.94,-113.0,-69.52,-104.17,-110.13,-110.69,-128.91,-116.29,-115.2,-110.34,-117.62,-92.81,-88.49,-102.28,-109.79,-83.45,-95.87,-108.56,-106.01
2012-01-19,15:02:52,-126.68,-114.39,-116.2,-90.14,-110.88,-97.88,-111.93,-69.97,-105.48,-111.13,-110.31,-129.02,-117.46,-114.95,-107.71,-115.53,-88.98,-91.17,-102.44,-108.28,-81.75,-95.21,-109.4,-107.1
2012-01-19,15:02:54,-127.21,-114.54,-116.55,-90.74,-111.05,-99.49,-111.08,-69.33,-105.51,-111.41,-108.48,-128.71,-118.77,-116.08,-109.0,-116.33,-90.12,-91.33,-101.89,-111.27,-82.83,-95.66,-109.02,-106.98
2012-01-19,15:02:56,-127.39,-114.64,-114.3,-89.85,-110.01,-98.1,-113.9,-68.66,-105.34,-110.96,-109.46,-128.99,-119.4,-113.82,-109.61,-115.33,-92.62,-90.25,-101.43,-110.25,-83.4,-94.81,-108.12,-108.12
2012-01-19,15:02:58,-126.53,-111.18,-115.05,-89.47,-112.44,-99.07,-112.48,-70.63,-105.48,-111.32,-109.57,-128.56,-117.84,-115.01,-107.42,-115.66,-88.91,-87.99,-101.82,-110.67,-81.52,-95.57,-108.77,-106.58
2012-01-19,15:03:00,-127.25,-111.68,-114.82,-90.38,-110.08,-98.65,-113.95,-69.16,-106.61,-112.05,-110.24,-129.46,-119.12,-114.44,-106.75,-116.74,-90.29,-90.35,-101.97,-109.8,-82.8,-94.28,-111.69,-106.02
2012-01-19,15:03:02,-127.23,-114.14,-115.8,-90.18,-110.42,-98.0,-113.79,-69.4,-105.17,-111.92,-109.72,-128.87,-120.45,-114.72,-111.26,-115.83,-92.58,-89.65,-102.08,-111.4,-85.08,-95.41,-108.98,-105.35
2012-01-19,15:03:04,-127.3,-113.48,-115.87,-90.34,-110.9,-98.8,-112.63,-68.37,-102.68,-111.35,-110.93,-128.18,-115.97,-114.35,-108.44,-115.47,-90.96,-87.81,-101.65,-112.83,-83.48,-95.58,-108.96,-107.48
2012-01-19,15:03:06,-127.33,-113.12,-113.95,-89.25,-111.29,-98.92,-113.77,-68.9,-105.3,-111.93,-109.6,-128.84,-117.32,-113.87,-110.16,-115.75,-90.19,-88.82,-102.7,-110.05,-83.01,-95.02,-110.35,-104.75
2012-01-19,15:03:08,-127.01,-114.51,-115.16,-90.52,-110.66,-97.71,-112.67,-68.64,-104.24,-113.8,-108.59,-128.62,-118.46,-114.58,-108.78,-117.27,-91.08,-89.29,-101.17,-110.26,-83.54,-94.89,-107.74,-104.58
2012-01-19,15:03:10,-127.28,-115.26,-115.24,-90.3,-111.12,-98.68,-113.31,-68.27,-104.28,-109.91,-108.76,-129.39,-118.37,-114.57,-110.49,-115.8,-90.98,-88.83,-100.93,-111.1,-83.5,-95.58,-107.8,-105.62
2012-01-19,15:03:12,-127.04,-113.86,-115.21,-90.74,-111.96,-98.63,-113.89,-70.12,-105.09,-112.95,-109.39,-129.25,-118.57,-114.6,-111.2,-117.28,-90.13,-88.53,-102.04,-111.38,-82.84,-96.39,-109.32,-107.04
2012-01-19,15:03:14,-127.19,-114.77,-115.94,-90.79,-109.82,-98.51,-113.49,-67.9,-104.29,-111.32,-109.36,-129.36,-118.29,-113.89,-109.41,-117.93,-90.87,-90.6,-101.15,-110.46,-83.24,-95.42,-109.74,-106.03
2012-01-19,15:03:16,-127.17,-112.08,-115.52,-89.42,-110.31,-97.21,-112.74,-69.5,-105.51,-112.73,-109.38,-128.9,-116.34,-115.4,-108.68,-117.25,-88.9,-90.43,-101.66,-110.45,-81.77,-96.64,-108.25,-106.1
2012-01-19,15:03:18,-127.24,-114.81,-114.84,-90.0,-109.52,-98.52,-112.91,-68.77,-106.43,-112.39,-108.9,-128.2,-117.67,-112.72,-109.25,-115.54,-90.08,-89.44,-102.17,-111.1,-82.65,-94.46,-109.6,-107.81
2012-01-19,15:03:20,-127.06,-112.64,-116.1,-91.0,-110.06,-98.54,-112.31,-69.3,-104.81,-111.06,-109.28,-129.19,-116.9,-115.51,-110.28,-116.0,-92.54,-90.55,-100.98,-110.05,-83.56,-94.96,-109.91,-105.81
